timestamp,instrument,ltp,cp,ltt,1d_open,1d_high,1d_low,1d_close,1d_ts,I1_open,I1_high,I1_low,I1_close,I1_ts
2025-08-06 09:18:15,BSE_INDEX|SENSEX,80753.14,80710.25,1754452095852,80694.98,80795.59,80669.99,80753.14,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:16,BSE_INDEX|SENSEX,80759.67,80710.25,1754452096854,80694.98,80795.59,80669.99,80759.67,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:19,BSE_INDEX|SENSEX,80753.91,80710.25,1754452099860,80694.98,80795.59,80669.99,80753.91,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:20,BSE_INDEX|SENSEX,80752.5,80710.25,1754452100860,80694.98,80795.59,80669.99,80752.5,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:21,BSE_INDEX|SENSEX,80754.61,80710.25,1754452101863,80694.98,80795.59,80669.99,80754.61,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:22,BSE_INDEX|SENSEX,80750.5,80710.25,1754452102864,80694.98,80795.59,80669.99,80750.5,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:23,BSE_INDEX|SENSEX,80752.96,80710.25,1754452103864,80694.98,80795.59,80669.99,80752.96,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:25,BSE_INDEX|SENSEX,80755.48,80710.25,1754452105867,80694.98,80795.59,80669.99,80755.48,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:26,BSE_INDEX|SENSEX,80761.08,80710.25,1754452106870,80694.98,80795.59,80669.99,80761.08,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:27,BSE_INDEX|SENSEX,80761.86,80710.25,1754452107871,80694.98,80795.59,80669.99,80761.86,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:28,BSE_INDEX|SENSEX,80763.15,80710.25,1754452108873,80694.98,80795.59,80669.99,80763.15,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:30,BSE_INDEX|SENSEX,80768.04,80710.25,1754452110878,80694.98,80795.59,80669.99,80768.04,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:31,BSE_INDEX|SENSEX,80766.82,80710.25,1754452111881,80694.98,80795.59,80669.99,80766.82,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:32,BSE_INDEX|SENSEX,80770.97,80710.25,1754452112883,80694.98,80795.59,80669.99,80770.97,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:33,BSE_INDEX|SENSEX,80768.31,80710.25,1754452113886,80694.98,80795.59,80669.99,80768.31,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:34,BSE_INDEX|SENSEX,80775.68,80710.25,1754452114889,80694.98,80795.59,80669.99,80775.68,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:35,BSE_INDEX|SENSEX,80779.44,80710.25,1754452115891,80694.98,80795.59,80669.99,80779.44,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:39,BSE_INDEX|SENSEX,80784.72,80710.25,1754452119900,80694.98,80795.59,80669.99,80784.72,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:40,BSE_INDEX|SENSEX,80788.19,80710.25,1754452120900,80694.98,80795.59,80669.99,80788.19,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:41,BSE_INDEX|SENSEX,80790.42,80710.25,1754452121903,80694.98,80795.59,80669.99,80790.42,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:43,BSE_INDEX|SENSEX,80787.81,80710.25,1754452123904,80694.98,80795.59,80669.99,80787.81,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:44,BSE_INDEX|SENSEX,80793.38,80710.25,1754452124907,80694.98,80795.59,80669.99,80793.38,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
2025-08-06 09:18:45,BSE_INDEX|SENSEX,80790.32,80710.25,1754452125909,80694.98,80795.59,80669.99,80790.32,1754418600000,80735.35,80735.36,80711.2,80723.59,1754452020000
