timestamp,instrument,ltp,cp,ltt,1d_open,1d_high,1d_low,1d_close,1d_ts,I1_open,I1_high,I1_low,I1_close,I1_ts
2025-08-04 10:16:46,BSE_INDEX|SENSEX,80740.2,80599.91,1754282806708,80765.83,80902.93,80500.51,80740.2,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:47,BSE_INDEX|SENSEX,80733.19,80599.91,1754282807710,80765.83,80902.93,80500.51,80733.19,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:49,BSE_INDEX|SENSEX,80730.9,80599.91,1754282809715,80765.83,80902.93,80500.51,80730.9,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:50,BSE_INDEX|SENSEX,80731.47,80599.91,1754282810715,80765.83,80902.93,80500.51,80731.47,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:51,BSE_INDEX|SENSEX,80726.4,80599.91,1754282811717,80765.83,80902.93,80500.51,80726.4,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:52,BSE_INDEX|SENSEX,80728.42,80599.91,1754282812720,80765.83,80902.93,80500.51,80728.42,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:54,BSE_INDEX|SENSEX,80732.63,80599.91,1754282814725,80765.83,80902.93,80500.51,80732.63,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:55,BSE_INDEX|SENSEX,80731.24,80599.91,1754282815727,80765.83,80902.93,80500.51,80731.24,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:56,BSE_INDEX|SENSEX,80731.4,80599.91,1754282816727,80765.83,80902.93,80500.51,80731.4,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:57,BSE_INDEX|SENSEX,80732.94,80599.91,1754282817730,80765.83,80902.93,80500.51,80732.94,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:16:58,BSE_INDEX|SENSEX,80732.94,80599.91,1754282818733,80765.83,80902.93,80500.51,80732.94,1754245800000,80724.16,80739.8,80723.77,80739.57,1754282700000
2025-08-04 10:17:00,BSE_INDEX|SENSEX,80736.7,80599.91,1754282820737,80765.83,80902.93,80500.51,80736.7,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:01,BSE_INDEX|SENSEX,80737.35,80599.91,1754282821739,80765.83,80902.93,80500.51,80737.35,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:02,BSE_INDEX|SENSEX,80737.92,80599.91,1754282822742,80765.83,80902.93,80500.51,80737.92,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:03,BSE_INDEX|SENSEX,80741.89,80599.91,1754282823744,80765.83,80902.93,80500.51,80741.89,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:04,BSE_INDEX|SENSEX,80746.05,80599.91,1754282824746,80765.83,80902.93,80500.51,80746.05,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:05,BSE_INDEX|SENSEX,80747.06,80599.91,1754282825749,80765.83,80902.93,80500.51,80747.06,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:08,BSE_INDEX|SENSEX,80751.76,80599.91,1754282828756,80765.83,80902.93,80500.51,80751.76,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:09,BSE_INDEX|SENSEX,80751.95,80599.91,1754282829758,80765.83,80902.93,80500.51,80751.95,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:11,BSE_INDEX|SENSEX,80754.74,80599.91,1754282831762,80765.83,80902.93,80500.51,80754.74,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:12,BSE_INDEX|SENSEX,80751.72,80599.91,1754282832763,80765.83,80902.93,80500.51,80751.72,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:13,BSE_INDEX|SENSEX,80754.63,80599.91,1754282833765,80765.83,80902.93,80500.51,80754.63,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:14,BSE_INDEX|SENSEX,80754.95,80599.91,1754282834766,80765.83,80902.93,80500.51,80754.95,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:15,BSE_INDEX|SENSEX,80756.92,80599.91,1754282835766,80765.83,80902.93,80500.51,80756.92,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:16,BSE_INDEX|SENSEX,80750.75,80599.91,1754282836767,80765.83,80902.93,80500.51,80750.75,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:17,BSE_INDEX|SENSEX,80752.59,80599.91,1754282837769,80765.83,80902.93,80500.51,80752.59,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:18,BSE_INDEX|SENSEX,80749.58,80599.91,1754282838770,80765.83,80902.93,80500.51,80749.58,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:19,BSE_INDEX|SENSEX,80755.82,80599.91,1754282839772,80765.83,80902.93,80500.51,80755.82,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:20,BSE_INDEX|SENSEX,80755.15,80599.91,1754282840774,80765.83,80902.93,80500.51,80755.15,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:21,BSE_INDEX|SENSEX,80757.57,80599.91,1754282841777,80765.83,80902.93,80500.51,80757.57,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:22,BSE_INDEX|SENSEX,80753.54,80599.91,1754282842779,80765.83,80902.93,80500.51,80753.54,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:23,BSE_INDEX|SENSEX,80753.39,80599.91,1754282843782,80765.83,80902.93,80500.51,80753.39,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:24,BSE_INDEX|SENSEX,80750.61,80599.91,1754282844784,80765.83,80902.93,80500.51,80750.61,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:25,BSE_INDEX|SENSEX,80750.84,80599.91,1754282845787,80765.83,80902.93,80500.51,80750.84,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:26,BSE_INDEX|SENSEX,80756.91,80599.91,1754282846790,80765.83,80902.93,80500.51,80756.91,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:27,BSE_INDEX|SENSEX,80758.83,80599.91,1754282847792,80765.83,80902.93,80500.51,80758.83,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:28,BSE_INDEX|SENSEX,80759.02,80599.91,1754282848795,80765.83,80902.93,80500.51,80759.02,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:29,BSE_INDEX|SENSEX,80759.02,80599.91,1754282849797,80765.83,80902.93,80500.51,80759.02,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:30,BSE_INDEX|SENSEX,80760.39,80599.91,1754282850800,80765.83,80902.93,80500.51,80760.39,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:31,BSE_INDEX|SENSEX,80760.24,80599.91,1754282851802,80765.83,80902.93,80500.51,80760.24,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:32,BSE_INDEX|SENSEX,80760.05,80599.91,1754282852805,80765.83,80902.93,80500.51,80760.05,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:33,BSE_INDEX|SENSEX,80760.9,80599.91,1754282853808,80765.83,80902.93,80500.51,80760.9,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:34,BSE_INDEX|SENSEX,80760.94,80599.91,1754282854810,80765.83,80902.93,80500.51,80760.94,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:35,BSE_INDEX|SENSEX,80759.64,80599.91,1754282855813,80765.83,80902.93,80500.51,80759.64,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:36,BSE_INDEX|SENSEX,80759.25,80599.91,1754282856813,80765.83,80902.93,80500.51,80759.25,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:37,BSE_INDEX|SENSEX,80765.6,80599.91,1754282857816,80765.83,80902.93,80500.51,80765.6,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:38,BSE_INDEX|SENSEX,80765.6,80599.91,1754282858817,80765.83,80902.93,80500.51,80765.6,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:39,BSE_INDEX|SENSEX,80764.64,80599.91,1754282859819,80765.83,80902.93,80500.51,80764.64,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:41,BSE_INDEX|SENSEX,80762.5,80599.91,1754282861824,80765.83,80902.93,80500.51,80762.5,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:42,BSE_INDEX|SENSEX,80762.36,80599.91,1754282862827,80765.83,80902.93,80500.51,80762.36,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:43,BSE_INDEX|SENSEX,80768.68,80599.91,1754282863830,80765.83,80902.93,80500.51,80768.68,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:44,BSE_INDEX|SENSEX,80768.68,80599.91,1754282864832,80765.83,80902.93,80500.51,80768.68,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:45,BSE_INDEX|SENSEX,80761.36,80599.91,1754282865835,80765.83,80902.93,80500.51,80761.36,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:46,BSE_INDEX|SENSEX,80767.32,80599.91,1754282866837,80765.83,80902.93,80500.51,80767.32,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:47,BSE_INDEX|SENSEX,80767.05,80599.91,1754282867840,80765.83,80902.93,80500.51,80767.05,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:48,BSE_INDEX|SENSEX,80769.4,80599.91,1754282868842,80765.83,80902.93,80500.51,80769.4,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:49,BSE_INDEX|SENSEX,80764.06,80599.91,1754282869845,80765.83,80902.93,80500.51,80764.06,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:50,BSE_INDEX|SENSEX,80760.79,80599.91,1754282870848,80765.83,80902.93,80500.51,80760.79,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:52,BSE_INDEX|SENSEX,80759.08,80599.91,1754282872853,80765.83,80902.93,80500.51,80759.08,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:53,BSE_INDEX|SENSEX,80765.24,80599.91,1754282873855,80765.83,80902.93,80500.51,80765.24,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:54,BSE_INDEX|SENSEX,80764.21,80599.91,1754282874856,80765.83,80902.93,80500.51,80764.21,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:55,BSE_INDEX|SENSEX,80761.42,80599.91,1754282875859,80765.83,80902.93,80500.51,80761.42,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:56,BSE_INDEX|SENSEX,80764.03,80599.91,1754282876861,80765.83,80902.93,80500.51,80764.03,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:17:59,BSE_INDEX|SENSEX,80756.24,80599.91,1754282879869,80765.83,80902.93,80500.51,80756.24,1754245800000,80738.2,80753.27,80726.4,80732.94,1754282760000
2025-08-04 10:18:01,BSE_INDEX|SENSEX,80757.37,80599.91,1754282881872,80765.83,80902.93,80500.51,80757.37,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:03,BSE_INDEX|SENSEX,80762.28,80599.91,1754282883875,80765.83,80902.93,80500.51,80762.28,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:04,BSE_INDEX|SENSEX,80762.08,80599.91,1754282884876,80765.83,80902.93,80500.51,80762.08,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:05,BSE_INDEX|SENSEX,80758.69,80599.91,1754282885879,80765.83,80902.93,80500.51,80758.69,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:06,BSE_INDEX|SENSEX,80760.48,80599.91,1754282886881,80765.83,80902.93,80500.51,80760.48,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:07,BSE_INDEX|SENSEX,80757.51,80599.91,1754282887884,80765.83,80902.93,80500.51,80757.51,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:08,BSE_INDEX|SENSEX,80761.98,80599.91,1754282888886,80765.83,80902.93,80500.51,80761.98,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:09,BSE_INDEX|SENSEX,80761.98,80599.91,1754282889889,80765.83,80902.93,80500.51,80761.98,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:10,BSE_INDEX|SENSEX,80775.16,80599.91,1754282890891,80765.83,80902.93,80500.51,80775.16,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:11,BSE_INDEX|SENSEX,80772.49,80599.91,1754282891894,80765.83,80902.93,80500.51,80772.49,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:12,BSE_INDEX|SENSEX,80775.02,80599.91,1754282892897,80765.83,80902.93,80500.51,80775.02,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:13,BSE_INDEX|SENSEX,80774.56,80599.91,1754282893899,80765.83,80902.93,80500.51,80774.56,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:14,BSE_INDEX|SENSEX,80773.31,80599.91,1754282894902,80765.83,80902.93,80500.51,80773.31,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:15,BSE_INDEX|SENSEX,80774.04,80599.91,1754282895904,80765.83,80902.93,80500.51,80774.04,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:16,BSE_INDEX|SENSEX,80773.95,80599.91,1754282896907,80765.83,80902.93,80500.51,80773.95,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:17,BSE_INDEX|SENSEX,80773.3,80599.91,1754282897910,80765.83,80902.93,80500.51,80773.3,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:18,BSE_INDEX|SENSEX,80771.84,80599.91,1754282898912,80765.83,80902.93,80500.51,80771.84,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:19,BSE_INDEX|SENSEX,80768.72,80599.91,1754282899915,80765.83,80902.93,80500.51,80768.72,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:20,BSE_INDEX|SENSEX,80771.52,80599.91,1754282900917,80765.83,80902.93,80500.51,80771.52,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:21,BSE_INDEX|SENSEX,80775.45,80599.91,1754282901920,80765.83,80902.93,80500.51,80775.45,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:22,BSE_INDEX|SENSEX,80774.75,80599.91,1754282902923,80765.83,80902.93,80500.51,80774.75,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:23,BSE_INDEX|SENSEX,80776.88,80599.91,1754282903925,80765.83,80902.93,80500.51,80776.88,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:24,BSE_INDEX|SENSEX,80774.58,80599.91,1754282904928,80765.83,80902.93,80500.51,80774.58,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:25,BSE_INDEX|SENSEX,80774.58,80599.91,1754282905930,80765.83,80902.93,80500.51,80774.58,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:26,BSE_INDEX|SENSEX,80774.58,80599.91,1754282906931,80765.83,80902.93,80500.51,80774.58,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:27,BSE_INDEX|SENSEX,80775.87,80599.91,1754282907933,80765.83,80902.93,80500.51,80775.87,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:29,BSE_INDEX|SENSEX,80779.67,80599.91,1754282909936,80765.83,80902.93,80500.51,80779.67,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
2025-08-04 10:18:30,BSE_INDEX|SENSEX,80779.67,80599.91,1754282910939,80765.83,80902.93,80500.51,80779.67,1754245800000,80736.7,80769.4,80736.7,80756.24,1754282820000
